EventID;DateKey;CustomerKey;EventType;Channel
1889;2025-05-05;C0251;FirstPurchase;Mobile
1890;2023-02-04;C0229;FirstPurchase;Store
1891;2024-01-05;C0594;Return;Web
1892;2024-08-22;C0830;Return;Mobile
1893;2022-03-15;C0488;Return;Mobile
1894;2023-02-17;C0621;Repeat;Store
1895;2023-02-17;C0566;Churn;Web
1896;2024-11-05;C0482;Churn;Web
1897;2022-09-17;C0700;Repeat;Mobile
1898;2024-12-24;C0493;Return;Mobile
1899;2024-12-31;C0113;Return;Web
1900;2024-09-14;C0550;Repeat;Store
1901;2023-10-03;C0286;Churn;Mobile
1902;2023-05-21;C0386;Repeat;Mobile
1903;2025-02-28;C0020;Return;Store
1904;2024-01-24;C0940;Return;Store
1905;2022-03-07;C0464;FirstPurchase;Mobile
1906;2024-04-04;C0580;Churn;Mobile
1907;2025-10-12;C0880;Return;Web
1908;2024-05-27;C0717;Repeat;Mobile
1909;2025-07-21;C0206;Repeat;Mobile
1910;2025-02-03;C0521;Churn;Mobile
1911;2024-11-28;C0748;Repeat;Web
1912;2023-05-03;C0398;Churn;Store
1913;2023-09-28;C0779;Repeat;Store
1914;2025-02-18;C0506;Repeat;Store
1915;2023-08-19;C0266;Return;Mobile
1916;2022-07-28;C0990;Churn;Mobile
1917;2024-02-14;C0199;Return;Store
1918;2024-08-08;C0313;Churn;Web
1919;2022-04-22;C0006;Return;Mobile
1920;2025-11-25;C0913;Return;Web
1921;2023-08-03;C0269;FirstPurchase;Web
1922;2024-06-10;C0571;Return;Mobile
1923;2024-01-04;C0815;Return;Store
1924;2022-01-01;C0762;Repeat;Web
1925;2024-01-29;C0380;Repeat;Store
1926;2025-08-07;C0120;Churn;Mobile
1927;2025-01-04;C0772;FirstPurchase;Web
1928;2023-02-05;C0538;Churn;Mobile
1929;2023-10-30;C0544;Repeat;Mobile
1930;2024-01-20;C0952;Churn;Web
1931;2024-08-08;C0451;Repeat;Web
1932;2024-03-13;C0395;Repeat;Store
1933;2024-06-14;C0886;Churn;Web
1934;2023-06-15;C0980;Repeat;Mobile
1935;2025-01-21;C0442;Repeat;Store
1936;2023-05-14;C0820;FirstPurchase;Mobile
1937;2023-08-15;C0157;FirstPurchase;Store
1938;2024-02-11;C0130;Repeat;Mobile
1939;2025-11-29;C0235;Repeat;Store
1940;2023-09-17;C0452;Return;Web
1941;2022-04-25;C0992;Return;Mobile
1942;2023-07-28;C0049;Repeat;Mobile
1943;2024-04-30;C0369;FirstPurchase;Store
1944;2025-08-23;C0405;Repeat;Web
1945;2025-02-13;C0529;FirstPurchase;Web
1946;2025-02-05;C0109;FirstPurchase;Store
1947;2025-05-26;C0717;Return;Web
1948;2023-12-17;C0096;Repeat;Web
1949;2022-02-06;C0499;FirstPurchase;Store
1950;2022-02-05;C0899;Repeat;Mobile
1951;2022-11-21;C0554;Churn;Store
1952;2023-10-05;C0688;Churn;Store
1953;2023-02-03;C0116;Return;Store
1954;2024-08-20;C0351;Churn;Web
1955;2022-11-29;C0671;Churn;Mobile
1956;2023-12-10;C0638;Repeat;Web
1957;2025-10-16;C0385;Return;Web
1958;2022-10-06;C0348;Return;Web
1959;2022-02-16;C0599;Churn;Mobile
1960;2025-05-22;C0628;Repeat;Store
1961;2023-12-31;C0503;Repeat;Store
1962;2022-06-08;C0581;Return;Mobile
1963;2022-02-04;C0513;Repeat;Store
1964;2023-05-03;C0848;Repeat;Mobile
1965;2024-04-04;C0203;Return;Web
1966;2023-05-25;C0036;Repeat;Store
1967;2023-09-21;C0613;FirstPurchase;Mobile
1968;2024-07-06;C0848;Return;Mobile
1969;2023-10-23;C0699;Churn;Mobile
1970;2025-06-14;C0573;FirstPurchase;Mobile
1971;2025-10-14;C0332;FirstPurchase;Store
1972;2024-12-06;C0734;Return;Web
1973;2025-01-29;C0748;Churn;Store
1974;2024-02-17;C0260;Return;Store
1975;2023-08-21;C0119;Repeat;Mobile
1976;2025-12-22;C0305;Return;Web
1977;2024-08-04;C0809;Repeat;Mobile
1978;2023-02-06;C0742;Churn;Store
1979;2024-05-16;C0188;Return;Web
1980;2024-09-24;C0200;Churn;Store
1981;2022-10-21;C0200;Churn;Web
1982;2023-07-02;C0889;FirstPurchase;Web
1983;2025-09-01;C0789;Return;Mobile
1984;2023-12-09;C0040;Return;Mobile
1985;2022-08-25;C0968;FirstPurchase;Mobile
1986;2024-05-13;C0861;Churn;Store
1987;2024-04-21;C0847;Return;Web
1988;2024-01-17;C0590;Churn;Mobile
1989;2025-12-23;C0614;Churn;Mobile
1990;2022-11-26;C0458;Return;Mobile
1991;2023-04-04;C0731;Churn;Mobile
1992;2024-11-02;C0168;FirstPurchase;Web
1993;2022-07-04;C0245;Churn;Web
1994;2024-09-28;C0923;Churn;Store
1995;2022-03-23;C0170;Return;Mobile
1996;2025-10-22;C0872;Churn;Web
1997;2022-11-09;C0250;Churn;Web
1998;2025-04-03;C0894;Return;Store
1999;2024-07-31;C0483;Repeat;Mobile
2000;2023-06-07;C0420;Repeat;Store
2001;2024-06-28;C0651;Churn;Mobile
2002;2023-11-18;C0077;FirstPurchase;Web
2003;2022-04-13;C0035;Return;Web
2004;2025-09-27;C0501;Return;Mobile
2005;2025-03-28;C0853;Repeat;Mobile
2006;2024-02-26;C0293;FirstPurchase;Web
2007;2025-03-15;C0492;Repeat;Web
2008;2025-04-24;C0140;Repeat;Web
2009;2023-12-11;C0434;Churn;Store
2010;2025-05-09;C0921;Return;Store
2011;2022-01-30;C0988;Churn;Store
2012;2025-04-01;C0831;Churn;Store
2013;2023-06-13;C0375;FirstPurchase;Mobile
2014;2024-01-16;C0620;Return;Mobile
2015;2024-06-30;C0504;FirstPurchase;Web
2016;2025-06-02;C0466;FirstPurchase;Mobile
2017;2022-11-20;C0266;Churn;Mobile
2018;2024-03-11;C0826;Repeat;Mobile
2019;2023-05-21;C0103;Return;Store
2020;2024-01-24;C0515;Repeat;Mobile
2021;2025-06-21;C0709;Return;Mobile
2022;2024-02-18;C0823;Repeat;Web
2023;2024-02-11;C0908;Churn;Store
2024;2025-04-29;C0974;Return;Web
2025;2025-06-20;C0301;Repeat;Web
2026;2023-06-01;C0681;Repeat;Store
2027;2025-04-30;C0352;Return;Store
2028;2024-05-02;C0682;FirstPurchase;Store
2029;2023-12-18;C0545;FirstPurchase;Web
2030;2023-09-18;C0838;Return;Web
2031;2022-10-18;C0478;Churn;Store
2032;2024-11-15;C0518;Return;Web
2033;2023-10-28;C0479;Return;Mobile
2034;2022-02-06;C0898;Repeat;Web
2035;2023-10-13;C0154;Churn;Store
2036;2022-03-07;C0048;FirstPurchase;Web
2037;2025-11-08;C0736;Repeat;Web
2038;2024-11-20;C0825;Repeat;Store
2039;2023-02-06;C0069;FirstPurchase;Mobile
2040;2022-07-22;C0174;Repeat;Store
2041;2024-10-20;C0432;Churn;Web
2042;2025-07-19;C0553;Repeat;Mobile
2043;2024-08-11;C0107;FirstPurchase;Mobile
2044;2025-06-23;C0528;FirstPurchase;Web
2045;2023-01-11;C0180;Churn;Store
2046;2023-05-21;C0780;Churn;Mobile
2047;2025-04-14;C0271;Return;Store
2048;2024-09-08;C0213;Return;Web
2049;2023-11-07;C0357;FirstPurchase;Store
2050;2025-07-11;C0533;Churn;Store
2051;2024-11-25;C0921;FirstPurchase;Store
2052;2025-02-04;C0721;Churn;Mobile
2053;2022-01-25;C0968;FirstPurchase;Web
2054;2023-02-28;C0926;Churn;Mobile
2055;2025-11-05;C0801;Churn;Mobile
2056;2024-09-25;C0962;Return;Web
2057;2023-11-14;C0801;Return;Mobile
2058;2025-03-24;C0756;Return;Mobile
2059;2023-05-04;C0156;Churn;Store
2060;2023-02-26;C0090;Churn;Mobile
2061;2022-04-19;C0809;Return;Web
2062;2025-12-16;C0897;Return;Web
2063;2023-09-24;C0063;Repeat;Mobile
2064;2023-12-30;C0419;FirstPurchase;Mobile
2065;2025-03-14;C0432;Return;Store
2066;2024-05-02;C0491;FirstPurchase;Mobile
2067;2022-12-01;C0039;Repeat;Store
2068;2023-09-21;C0148;Churn;Store
2069;2023-06-20;C0845;Churn;Mobile
2070;2023-03-24;C0479;FirstPurchase;Mobile
2071;2022-04-27;C0166;FirstPurchase;Web
2072;2024-10-01;C0023;FirstPurchase;Mobile
2073;2024-12-22;C0908;Repeat;Web
2074;2024-01-12;C0262;FirstPurchase;Store
2075;2023-05-03;C0728;Return;Store
2076;2025-03-19;C0098;Return;Mobile
2077;2023-09-10;C0481;Repeat;Web
2078;2022-06-30;C0519;Repeat;Web
2079;2022-11-26;C0819;FirstPurchase;Web
2080;2025-07-15;C0270;FirstPurchase;Store
2081;2025-02-01;C0740;FirstPurchase;Web
2082;2025-11-05;C0016;Churn;Store
2083;2024-02-29;C0750;Churn;Store
2084;2025-04-05;C0663;Return;Mobile
2085;2023-07-13;C0274;Churn;Mobile
2086;2024-11-05;C0221;FirstPurchase;Store
2087;2023-05-11;C0903;Repeat;Mobile
2088;2022-02-03;C0580;Repeat;Mobile
2089;2023-12-21;C0281;Return;Store
2090;2024-08-31;C0545;Churn;Store
2091;2024-08-23;C0563;Repeat;Web
2092;2023-07-21;C0984;Churn;Web
2093;2024-06-06;C0791;Repeat;Mobile
2094;2025-10-25;C0818;FirstPurchase;Mobile
2095;2022-03-15;C0661;FirstPurchase;Store
2096;2023-09-15;C0999;Repeat;Web
2097;2025-06-19;C0575;Churn;Web
2098;2023-04-02;C0917;FirstPurchase;Store
2099;2022-08-28;C0122;Repeat;Store
2100;2025-11-24;C0368;Churn;Store
2101;2025-02-27;C0539;Repeat;Web
2102;2023-11-02;C0209;Churn;Store
2103;2024-12-22;C0154;Repeat;Mobile
2104;2024-12-06;C0275;Repeat;Web
2105;2025-07-02;C0225;FirstPurchase;Store
2106;2023-06-15;C0058;Return;Mobile
2107;2024-10-31;C0763;Churn;Web
2108;2023-01-12;C0240;FirstPurchase;Store
2109;2022-08-11;C0500;FirstPurchase;Mobile
2110;2022-03-15;C0263;Return;Store
2111;2022-05-14;C0991;FirstPurchase;Mobile
2112;2022-11-02;C0231;Repeat;Web
2113;2025-06-27;C0399;Return;Web
2114;2023-06-25;C0066;Repeat;Web
2115;2022-10-04;C0450;FirstPurchase;Store
2116;2025-04-07;C0209;Churn;Web
2117;2024-04-16;C0482;Repeat;Mobile
2118;2025-05-05;C0431;FirstPurchase;Store
2119;2023-08-23;C0046;Return;Mobile
2120;2025-09-20;C0857;Repeat;Mobile
2121;2023-03-16;C0715;FirstPurchase;Mobile
2122;2024-03-06;C0556;Repeat;Store
2123;2025-03-31;C0649;FirstPurchase;Mobile
2124;2022-02-25;C0071;Return;Mobile
2125;2022-07-02;C0779;Churn;Web
2126;2024-07-28;C0627;Churn;Store
2127;2025-12-10;C0568;Churn;Web
2128;2025-05-22;C0132;Return;Mobile
2129;2024-11-18;C0381;Churn;Mobile
2130;2024-10-23;C0293;Return;Store
2131;2022-11-21;C0858;Churn;Mobile
2132;2024-10-06;C0885;FirstPurchase;Store
2133;2024-02-18;C0290;Return;Mobile
2134;2022-06-25;C0336;Repeat;Mobile
2135;2023-09-09;C0617;Return;Web
2136;2025-08-28;C0047;FirstPurchase;Mobile
2137;2024-08-06;C0030;Churn;Web
2138;2025-03-23;C0630;FirstPurchase;Web
2139;2023-01-28;C0046;FirstPurchase;Mobile
2140;2025-10-19;C0848;FirstPurchase;Web
2141;2022-12-24;C0582;FirstPurchase;Store
2142;2024-12-15;C0545;Churn;Web
2143;2025-07-31;C0050;FirstPurchase;Store
2144;2025-04-27;C0783;FirstPurchase;Web
2145;2024-11-05;C0788;Return;Web
2146;2022-07-06;C0460;FirstPurchase;Web
2147;2024-01-16;C0895;Churn;Mobile
2148;2025-04-14;C0088;Return;Mobile
2149;2022-09-30;C0040;Return;Mobile
2150;2023-05-10;C0544;FirstPurchase;Mobile
2151;2023-08-30;C0489;Repeat;Store
2152;2022-08-04;C0097;Churn;Web
2153;2025-08-09;C0624;Churn;Mobile
2154;2022-04-23;C0750;Return;Web
2155;2022-01-30;C0524;FirstPurchase;Mobile
2156;2022-12-04;C0271;Churn;Store
2157;2025-05-27;C0187;Repeat;Web
2158;2025-11-24;C0700;Repeat;Store
2159;2024-09-06;C0584;Repeat;Mobile
2160;2024-12-06;C0772;Return;Web
2161;2024-07-05;C0027;Return;Mobile
2162;2022-02-10;C0101;Churn;Mobile
2163;2025-06-30;C0442;Churn;Store
2164;2022-12-19;C0693;Repeat;Store
2165;2023-09-16;C0974;Churn;Web
2166;2022-07-20;C0551;Churn;Mobile
2167;2022-08-04;C0399;Churn;Web
2168;2023-10-15;C0275;Churn;Web
2169;2022-08-10;C0629;Churn;Mobile
2170;2025-04-09;C0014;FirstPurchase;Store
2171;2022-08-13;C0327;Return;Web
2172;2022-04-29;C0902;Return;Web
2173;2025-02-07;C0930;Churn;Web
2174;2023-07-24;C0728;FirstPurchase;Mobile
2175;2023-04-17;C0637;FirstPurchase;Web
2176;2025-07-23;C0793;Repeat;Store
2177;2025-02-11;C0425;Churn;Store
2178;2025-04-29;C0601;Churn;Mobile
2179;2024-11-12;C0818;FirstPurchase;Mobile
2180;2023-11-28;C0111;FirstPurchase;Mobile
2181;2022-07-28;C0591;Repeat;Mobile
2182;2023-11-25;C0682;Return;Store
2183;2023-08-30;C0323;FirstPurchase;Mobile
2184;2023-03-14;C0868;FirstPurchase;Web
2185;2022-09-03;C0450;Churn;Store
2186;2024-06-30;C0534;Churn;Mobile
2187;2025-04-03;C0668;FirstPurchase;Mobile
2188;2024-05-18;C0864;Return;Web
2189;2022-09-05;C0871;Repeat;Store
2190;2023-01-26;C0217;Repeat;Store
2191;2022-09-02;C0513;Return;Web
2192;2024-02-08;C0940;Churn;Web
2193;2025-03-15;C0407;Return;Mobile
2194;2025-12-20;C0773;Repeat;Web
2195;2024-03-17;C0624;FirstPurchase;Web
2196;2025-09-16;C0611;Churn;Web
2197;2025-05-01;C0075;Churn;Store
2198;2023-09-29;C0655;Return;Store
2199;2022-05-05;C0453;FirstPurchase;Web
2200;2022-07-16;C0742;Return;Web
2201;2022-08-02;C0900;Return;Store
2202;2023-04-06;C0940;Churn;Web
2203;2023-06-13;C0586;Churn;Web
2204;2023-05-13;C0969;Return;Store
2205;2023-01-26;C0033;Repeat;Web
2206;2024-05-19;C0188;Churn;Web
2207;2022-09-25;C0618;Return;Store
2208;2025-08-10;C0966;Repeat;Mobile
2209;2025-05-23;C0558;Return;Web
2210;2023-03-15;C0795;Repeat;Web
2211;2024-04-01;C0875;Return;Web
2212;2024-11-04;C0028;Churn;Mobile
2213;2024-11-19;C0430;Return;Store
2214;2023-07-21;C0107;Churn;Store
2215;2025-01-01;C0034;Return;Store
2216;2023-09-13;C0413;FirstPurchase;Store
2217;2025-03-18;C0608;Return;Web
2218;2025-06-13;C0127;Return;Mobile
2219;2022-11-12;C0951;Churn;Mobile
2220;2023-10-10;C0569;Churn;Store
2221;2025-04-13;C0636;Return;Store
2222;2024-07-20;C0150;Churn;Web
2223;2024-04-20;C0763;Churn;Store
2224;2024-01-12;C0911;FirstPurchase;Store
2225;2025-02-20;C0539;Churn;Store
2226;2024-04-17;C0714;Churn;Store
2227;2022-03-01;C0123;Return;Mobile
2228;2025-03-20;C0089;Return;Store
2229;2023-05-02;C0572;Churn;Store
2230;2024-01-07;C0331;Return;Web
2231;2023-09-29;C0072;Repeat;Store
2232;2025-10-01;C0917;FirstPurchase;Store
2233;2024-12-28;C0456;Return;Web
2234;2025-04-21;C0293;Repeat;Web
2235;2023-08-08;C0920;Churn;Store
2236;2023-01-15;C0622;Churn;Web
2237;2022-03-02;C0126;Return;Web
2238;2023-02-21;C0560;Return;Store
2239;2023-04-18;C0919;FirstPurchase;Mobile
2240;2023-01-02;C0252;Repeat;Web
2241;2022-12-03;C0472;Return;Store
2242;2022-09-13;C0269;Repeat;Web
2243;2022-12-26;C0886;Churn;Mobile
2244;2023-09-15;C0231;Repeat;Mobile
2245;2022-01-19;C0315;Repeat;Store
2246;2023-10-08;C0901;Return;Mobile
2247;2023-12-13;C0527;Churn;Store
2248;2023-03-17;C0536;Churn;Store
2249;2025-01-16;C0843;Repeat;Web
2250;2023-02-07;C0952;Churn;Store
2251;2022-05-05;C0977;FirstPurchase;Web
2252;2025-04-18;C0776;Churn;Web
2253;2024-07-25;C0618;Repeat;Web
2254;2022-12-13;C0472;Repeat;Web
2255;2023-04-13;C0631;Churn;Store
2256;2023-11-09;C0870;FirstPurchase;Mobile
2257;2023-01-18;C0987;Churn;Store
2258;2022-11-21;C0170;FirstPurchase;Mobile
2259;2023-10-18;C0115;Return;Store
2260;2023-07-05;C0647;FirstPurchase;Web
2261;2024-05-14;C0372;Return;Web
2262;2025-05-10;C0152;FirstPurchase;Store
2263;2023-07-17;C0283;FirstPurchase;Mobile
2264;2024-06-19;C0485;FirstPurchase;Store
2265;2022-04-26;C0639;Return;Store
2266;2022-03-24;C0365;FirstPurchase;Mobile
2267;2023-03-22;C0515;Repeat;Web
2268;2025-02-12;C0982;FirstPurchase;Web
2269;2024-03-19;C0560;FirstPurchase;Web
2270;2022-03-26;C0742;Repeat;Mobile
2271;2022-07-14;C0918;FirstPurchase;Web
2272;2022-02-28;C0936;Repeat;Web
2273;2024-05-09;C0304;FirstPurchase;Web
2274;2025-06-10;C0177;Return;Mobile
2275;2025-03-16;C0285;Return;Mobile
2276;2023-11-24;C0714;Repeat;Web
2277;2024-03-24;C0017;Return;Store
2278;2022-12-24;C0746;Churn;Store
2279;2023-10-14;C0519;Return;Web
2280;2022-03-29;C0171;Return;Mobile
2281;2024-12-24;C0291;Repeat;Web
2282;2024-09-04;C0680;Churn;Web
2283;2023-06-19;C0707;Repeat;Store
2284;2022-10-22;C0205;Churn;Store
2285;2024-12-19;C0134;Churn;Web
2286;2023-07-10;C0465;Repeat;Web
2287;2024-01-18;C0770;Return;Mobile
2288;2024-12-29;C0551;FirstPurchase;Store
2289;2024-07-12;C0892;Churn;Web
2290;2023-06-30;C0614;Repeat;Store
2291;2024-06-25;C0545;Return;Store
2292;2024-04-12;C0362;Churn;Web
2293;2022-05-18;C0151;Repeat;Store
2294;2023-02-14;C0884;Churn;Web
2295;2024-06-24;C0033;Repeat;Web
2296;2025-07-21;C0089;FirstPurchase;Mobile
2297;2025-04-26;C0590;Churn;Store
2298;2022-11-25;C0483;FirstPurchase;Mobile
2299;2022-02-14;C0542;Repeat;Store
2300;2023-10-28;C0777;FirstPurchase;Mobile
2301;2024-05-23;C0862;FirstPurchase;Web
2302;2022-02-05;C0126;Repeat;Store
2303;2023-02-12;C0071;Repeat;Mobile
2304;2024-02-02;C0062;FirstPurchase;Web
2305;2023-10-04;C0712;Repeat;Web
2306;2025-11-12;C0327;Return;Store
2307;2024-01-12;C0746;Repeat;Store
2308;2022-12-17;C0731;Repeat;Mobile
2309;2023-11-10;C0153;FirstPurchase;Web
2310;2022-06-03;C0175;Return;Web
2311;2022-07-16;C0307;Churn;Store
2312;2022-03-09;C0984;FirstPurchase;Web
2313;2024-05-03;C0796;Return;Mobile
2314;2024-12-29;C0354;Churn;Web
2315;2025-02-15;C0372;Churn;Web
2316;2024-03-09;C0202;Return;Web
2317;2023-01-18;C0637;Churn;Mobile
2318;2025-11-15;C0932;Churn;Store
2319;2024-10-18;C0975;Return;Store
2320;2022-11-21;C0701;Return;Web
2321;2025-07-07;C0358;Return;Web
2322;2025-05-09;C0835;FirstPurchase;Mobile
2323;2023-07-03;C0716;Return;Mobile
2324;2022-04-28;C0929;FirstPurchase;Mobile
2325;2023-05-29;C0190;FirstPurchase;Web
2326;2023-11-20;C0666;Return;Store
2327;2024-09-05;C0960;Churn;Store
2328;2025-06-08;C0504;FirstPurchase;Web
2329;2024-11-06;C0745;FirstPurchase;Web
2330;2022-11-03;C0951;Churn;Mobile
2331;2023-01-05;C0233;Churn;Store
2332;2022-01-28;C0262;Repeat;Store
2333;2024-06-08;C0067;Repeat;Web
2334;2024-05-31;C0219;FirstPurchase;Web
2335;2025-10-20;C0782;Return;Web
2336;2023-10-01;C0625;FirstPurchase;Mobile
2337;2023-09-10;C0945;FirstPurchase;Store
2338;2022-08-03;C0818;FirstPurchase;Store
2339;2024-05-19;C0075;Churn;Web
2340;2025-11-25;C0756;Churn;Mobile
2341;2023-06-23;C0243;Return;Store
2342;2025-07-14;C0657;Repeat;Web
2343;2022-06-21;C0695;Return;Web
2344;2024-03-14;C0188;Churn;Web
2345;2025-11-01;C0174;Return;Store
2346;2023-10-18;C0959;Churn;Mobile
2347;2022-11-12;C0432;FirstPurchase;Mobile
2348;2023-04-16;C0062;Repeat;Web
2349;2024-11-11;C0756;Churn;Mobile
2350;2022-07-25;C0144;Churn;Mobile
2351;2025-01-05;C0380;Repeat;Web
2352;2025-05-22;C0235;FirstPurchase;Store
2353;2023-01-12;C0449;FirstPurchase;Mobile
2354;2023-11-22;C0816;Return;Store
2355;2024-05-03;C0566;FirstPurchase;Mobile
2356;2023-01-18;C0446;Churn;Web
2357;2022-05-31;C0390;Churn;Store
2358;2025-11-07;C0975;Return;Store
2359;2022-12-30;C0161;Repeat;Mobile
2360;2022-12-01;C0199;Churn;Store
2361;2022-10-14;C0328;FirstPurchase;Mobile
2362;2024-07-12;C0629;FirstPurchase;Store
2363;2022-11-19;C0938;Churn;Mobile
2364;2023-03-02;C0123;Churn;Mobile
2365;2023-10-27;C0542;FirstPurchase;Web
2366;2024-03-11;C0519;Return;Web
2367;2023-02-11;C0936;Churn;Mobile
2368;2022-12-14;C0317;Churn;Mobile
2369;2024-03-31;C0493;Repeat;Mobile
2370;2022-05-24;C0142;Return;Web
2371;2023-02-25;C0189;Repeat;Web
2372;2025-11-13;C0320;Churn;Store
2373;2022-08-23;C0567;FirstPurchase;Mobile
2374;2023-10-13;C0835;FirstPurchase;Store
2375;2024-02-19;C0090;Churn;Web
2376;2022-10-04;C0428;Churn;Mobile
2377;2023-02-06;C0826;Repeat;Store
2378;2023-10-16;C0162;FirstPurchase;Store
2379;2025-08-05;C0512;FirstPurchase;Mobile
2380;2023-10-23;C0606;Repeat;Store
2381;2025-12-04;C0255;Return;Store
2382;2023-05-03;C0478;FirstPurchase;Web
2383;2024-11-24;C0441;Repeat;Web
2384;2024-12-22;C0669;Return;Store
2385;2025-02-11;C0165;FirstPurchase;Store
2386;2023-01-08;C0748;Churn;Mobile
2387;2024-06-05;C0345;Repeat;Web
2388;2025-02-22;C0068;Return;Mobile
2389;2025-03-17;C0830;Repeat;Mobile
2390;2022-11-15;C0251;Return;Web
2391;2023-09-09;C0001;Return;Store
2392;2022-04-28;C0712;FirstPurchase;Store
2393;2024-02-06;C0629;Return;Mobile
2394;2022-08-31;C0436;Repeat;Mobile
2395;2024-06-26;C0569;Repeat;Store
2396;2023-06-28;C0825;FirstPurchase;Mobile
2397;2023-09-11;C0322;Churn;Store
2398;2022-04-07;C0849;Return;Web
2399;2022-10-31;C0317;Return;Web
2400;2024-09-17;C0820;FirstPurchase;Store
2401;2025-07-01;C0363;FirstPurchase;Mobile
2402;2025-10-31;C0561;FirstPurchase;Web
2403;2025-04-25;C0535;Return;Store
2404;2025-07-23;C0725;Repeat;Store
2405;2023-09-09;C0733;Churn;Mobile
2406;2024-05-18;C0325;Repeat;Mobile
2407;2024-03-15;C0864;FirstPurchase;Mobile
2408;2022-04-29;C0149;Return;Web
2409;2024-08-14;C0698;Repeat;Web
2410;2025-04-02;C0265;Churn;Web
2411;2022-07-23;C0199;FirstPurchase;Store
2412;2025-10-01;C0082;Churn;Store
2413;2022-02-03;C0079;Return;Store
2414;2023-06-02;C0954;FirstPurchase;Web
2415;2023-07-12;C0729;FirstPurchase;Store
2416;2023-02-10;C0176;FirstPurchase;Store
2417;2022-12-21;C0336;Churn;Web
2418;2025-01-11;C0957;Return;Store
2419;2025-03-20;C0724;FirstPurchase;Web
2420;2022-04-24;C0493;Repeat;Store
2421;2023-08-31;C0037;FirstPurchase;Mobile
2422;2025-04-10;C0994;FirstPurchase;Web
2423;2022-01-11;C0115;FirstPurchase;Store
2424;2022-11-13;C0005;Repeat;Store
2425;2023-08-11;C0929;Repeat;Mobile
2426;2023-11-22;C0449;Return;Mobile
2427;2022-03-04;C0752;Churn;Store
2428;2025-06-08;C0881;FirstPurchase;Mobile
2429;2022-01-10;C0007;Churn;Mobile
2430;2023-05-14;C0298;Churn;Mobile
2431;2024-09-10;C0316;FirstPurchase;Mobile
2432;2024-07-07;C0388;FirstPurchase;Store
2433;2022-06-05;C0772;Repeat;Mobile
2434;2022-06-21;C0237;Return;Mobile
2435;2022-08-25;C0333;Repeat;Web
2436;2025-02-14;C0611;Churn;Mobile
2437;2022-08-28;C0875;FirstPurchase;Store
2438;2023-01-21;C0914;Churn;Web
2439;2023-07-24;C0116;Repeat;Mobile
2440;2022-06-19;C0637;Churn;Web
2441;2023-02-25;C0946;FirstPurchase;Web
2442;2024-11-12;C0622;Return;Store
2443;2022-10-23;C0715;Churn;Store
2444;2025-05-21;C0781;Return;Mobile
2445;2025-03-28;C0287;Churn;Web
2446;2022-08-09;C0487;FirstPurchase;Web
2447;2022-08-22;C0298;FirstPurchase;Web
2448;2024-06-27;C0582;Return;Store
2449;2023-04-19;C0998;FirstPurchase;Store
2450;2023-04-26;C0882;Return;Store
2451;2025-11-04;C0139;Repeat;Store
2452;2025-01-26;C0149;Return;Mobile
2453;2024-02-17;C0666;Churn;Mobile
2454;2022-07-12;C0015;Return;Web
2455;2024-03-30;C0408;Return;Mobile
2456;2022-11-15;C0444;Churn;Web
2457;2023-03-14;C0338;FirstPurchase;Web
2458;2023-09-30;C0456;FirstPurchase;Store
2459;2022-03-27;C0105;Repeat;Store
2460;2023-07-16;C0931;FirstPurchase;Mobile
2461;2024-12-03;C0796;Repeat;Mobile
2462;2025-07-11;C0669;Repeat;Mobile
2463;2022-09-06;C0239;Repeat;Web
2464;2024-02-16;C0820;FirstPurchase;Web
2465;2022-01-23;C0622;Churn;Store
2466;2024-02-03;C0190;FirstPurchase;Mobile
2467;2022-07-31;C0568;Churn;Store
2468;2024-07-18;C0258;FirstPurchase;Mobile
2469;2025-06-24;C0082;Repeat;Mobile
2470;2025-06-15;C0193;Churn;Store
2471;2023-12-03;C0319;FirstPurchase;Web
2472;2024-10-20;C0572;FirstPurchase;Mobile
2473;2023-12-28;C0962;Return;Store
2474;2023-07-31;C0365;Churn;Mobile
2475;2023-09-17;C0877;Repeat;Web
2476;2024-11-27;C0398;Repeat;Store
2477;2024-06-08;C0796;Churn;Web
2478;2023-01-05;C0044;FirstPurchase;Mobile
2479;2024-02-15;C0889;Repeat;Web
2480;2023-03-08;C0444;FirstPurchase;Mobile
2481;2025-07-16;C0405;Return;Mobile
2482;2022-05-03;C0468;Repeat;Mobile
2483;2024-11-16;C0290;FirstPurchase;Store
2484;2023-08-06;C0482;Repeat;Web
2485;2022-01-03;C0366;FirstPurchase;Web
2486;2024-05-02;C0438;Return;Store
2487;2025-09-02;C0167;Return;Store
2488;2024-12-31;C0260;Return;Web
2489;2022-05-25;C0747;FirstPurchase;Mobile
2490;2025-12-04;C0156;Repeat;Web
2491;2025-08-01;C0807;Repeat;Mobile
2492;2022-03-13;C0705;FirstPurchase;Mobile
2493;2025-04-17;C0173;Return;Web
2494;2024-12-02;C0840;Return;Store
2495;2025-05-08;C0317;Churn;Store
2496;2024-02-15;C0316;FirstPurchase;Mobile
2497;2023-02-13;C0400;Return;Web
2498;2025-06-11;C0563;Churn;Web
2499;2022-12-28;C0112;Return;Store
2500;2025-02-21;C0557;Repeat;Web
2501;2022-11-07;C0799;Churn;Store
2502;2022-06-22;C0647;FirstPurchase;Mobile
2503;2023-04-20;C0307;Repeat;Web
2504;2025-05-22;C0389;Repeat;Web
